[2026-03-22T17:15:37.414Z] GET https://ouraring.com/ → pending (?ms, ?B)
[2026-03-22T17:15:39.995Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6IM4wyJQ2daXnYKfQ6vdtv/24ec7cb0a62eefe36516e3fdb072f57d/Shacarri_partners_Desktop__1_.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:39.995Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6wS2w5mR9XGRUh4osNW5Eq/ea5c1a34f05f5f8c79c80839eb694452/Patrick_partners_Desktop.png?fm=webp&q=25&w=1920 → pending (?ms, ?B)
[2026-03-22T17:15:39.995Z] GET https://images.ctfassets.net/rbzqg6pelgqa/45GgdvKxhvzOCnL7FVfI1z/a93e2c6c6abb437ffb30fc201d397a21/20240929_WHOOP_VVD_LOUIS_BAMFORD_WHOOP_KITCHEN_VIRGIL_193__1___1_.webp?fm=webp&q=25&w=1920 → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/b6cf391a-1cc14d6d1d37aa64.js → 200 (740ms, 51539B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/0472d28f-a20dd9c37b75a2db.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/307-18564835794782dc.js → 200 (740ms, 78417B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/435-b47ffbfe998e14fe.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/878-d9222620233db457.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/379-0326702855de13da.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/41-f5be7246cd8ec827.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/639-7517c2bba4bbca71.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/742-730185f3695e149e.js → 200 (741ms, 13183B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/368-a656ca87812bbbea.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/750-0079423caea70e39.js → pending (?ms, ?B)
[2026-03-22T17:15:40.016Z] GET https://www.whoop.com/_next/static/chunks/154-3a30e78a0b57abef.js → pending (?ms, ?B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/thelocker/%5Bslug%5D/page-3ca7d66db5b24ae7.js → pending (?ms, ?B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/b3c8d182-e3a5d7e2cf5aee9a.js → pending (?ms, ?B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/layout-5be40701702da85a.js → 200 (740ms, 13710B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/error-f560633a5bfb77f6.js → pending (?ms, ?B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/%5B...slug%5D/error-ff4c7960f024c61a.js → 200 (739ms, 4725B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/%5B...slug%5D/not-found-84958e491752e653.js → 200 (740ms, 4321B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/112-b925cad7527994a5.js → pending (?ms, ?B)
[2026-03-22T17:15:40.017Z] GET https://www.whoop.com/_next/static/chunks/app/%5Bregion%5D/%5Blocale%5D/%5B...slug%5D/page-d11c271e61c35761.js → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/2MWznHIwCBkq0psNWBlMBd/4350d9ee58495e76c4b3946d09706bdf/Recovery.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/xVYkNrlbEp2FBBlB8nZtN/936bba11c791cf05a07f263dfdea162e/Healthspan-1.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/4DF8ek6h14dnRgI3fjAAOc/7c760379a38f2e32df2ebb5e0e8ee579/Sleep-1.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/50iEhV1lmhfX4BOUjZnTK/0e7e3ac599a5607e1fb091b28cc2c127/Strain-1.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/1iwCpHpMpjVHfBkQcNGv4P/fbd48749a53d0979359b9b7a86ff9de6/Stay_connected_to_your_heart_health__1_.webp?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/4mUD3U1EGiLmCDbRm6OVV1/7900963e597b7c00b30c775e2c754a12/BP_Insights-1.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/5mIC7gAOXgutLcOLFb1gfY/39645074e6b113e32abc8e332d8de5b6/MCI-1.png?fm=webp&q=75&w=256 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/5I95JPiLeukka1icX19lkP/e67704d468c036f5fe152fe463ec45a0/Cristiano_partners_Desktop.png?fm=webp&q=75&w=640 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/7kwNqKKE3pVRgpM42GFDNG/60242625a576452c62eec021630a46aa/stef_partners.webp?fm=webp&q=75&w=640 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6IM4wyJQ2daXnYKfQ6vdtv/24ec7cb0a62eefe36516e3fdb072f57d/Shacarri_partners_Desktop__1_.png?fm=webp&q=75&w=128 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6wS2w5mR9XGRUh4osNW5Eq/ea5c1a34f05f5f8c79c80839eb694452/Patrick_partners_Desktop.png?fm=webp&q=75&w=640 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/45GgdvKxhvzOCnL7FVfI1z/a93e2c6c6abb437ffb30fc201d397a21/20240929_WHOOP_VVD_LOUIS_BAMFORD_WHOOP_KITCHEN_VIRGIL_193__1___1_.webp?fm=webp&q=75&w=640 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/73cxJ4roWD2ZvfFKx13ed5/e105a49eb233647f61abd231d332bbe8/Mask_group_one.webp?fm=webp&q=75&w=384 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/4KQPSMiu9SFBX8NUiaChmW/a6548a2e48699085bb8c26ba0910166d/one_nav.webp?fm=webp&q=75&w=96 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6UCIDEnk48ouaMwoE27MUu/363bec1d6596c2e4a360aa5d1d7af128/Mask_group.webp?fm=webp&q=75&w=384 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6hjbCZZEjg8bGBhNFytdoV/9783d277e9a0bed61a4273e5ee90126d/peak_nav.webp?fm=webp&q=75&w=96 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/1FS7gW65y1tFNzj2C5Ow2r/8303b8011b65e603e69e10cec77196b5/Mask_group_life.webp?fm=webp&q=75&w=384 → pending (?ms, ?B)
[2026-03-22T17:15:40.267Z] GET https://images.ctfassets.net/rbzqg6pelgqa/58YW2FcR5FwJhB2BMIOJUC/f92d90036ece923a23c456186293216b/life_nav.png?fm=webp&q=75&w=96 → pending (?ms, ?B)
[2026-03-22T17:15:40.828Z] GET https://flag.lab.amplitude.com/sdk/v2/flags?delivery_method=web → 200 (506ms, 549B)
[2026-03-22T17:15:41.150Z] GET https://www.googletagmanager.com/gtm.js?id=GTM-NGFF9PP → pending (?ms, ?B)
[2026-03-22T17:15:41.150Z] GET https://cdn.amplitude.com/libs/analytics-browser-2.10.0-min.js.gz → 200 (507ms, 135127B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=accessories-link-experiment&country=us&language=en → 200 (167ms, ?B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=one-on-harvard-banner-dotcom&country=us&language=en → 200 (155ms, ?B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=exp-web-dotcom-region-selector-header&country=us&language=en → 200 (179ms, ?B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=sticky-cta-dot-com&country=us&language=en → 200 (179ms, ?B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=exp-web-science-backed&country=us&language=en → 200 (166ms, 7B)
[2026-03-22T17:15:41.150Z] GET https://www.whoop.com/api/experiments/?name=exp-web-dotcom-mem-cards-price-removal&country=us&language=en → 200 (167ms, ?B)
[2026-03-22T17:15:41.155Z] GET https://cdn.cookielaw.org/consent/321e0df6-a53c-40aa-96e7-99a58d1865a5/321e0df6-a53c-40aa-96e7-99a58d1865a5.json → 200 (180ms, 4779B)
[2026-03-22T17:15:41.155Z] GET https://videos.ctfassets.net/rbzqg6pelgqa/7BkHdx09yKfXfWRLB1sSqw/e2e50632d7e54a7328ec9a1fd550aea1/DifferentbyDesign_4x3_01_Final__1___1___1_.mp4 → 206 (373ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/ → 200 (85ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/membership/ → 200 (136ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/how-it-works/ → 200 (74ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/whoop-trials/ → 200 (81ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/difference/ → 200 (84ms, ?B)
[2026-03-22T17:15:41.169Z] GET https://www.whoop.com/us/en/advanced-labs/ → 200 (84ms, ?B)
[2026-03-22T17:15:41.327Z] GET https://images.ctfassets.net/rbzqg6pelgqa/4f52gM9CGLZhCBb2V4Cejc/0ff84bc1d8d3bd70ea9da55895c0a48d/whoop-50-band-sleep-tracking-woman-resting.webp → 200 (239ms, 39968B)
[2026-03-22T17:15:41.327Z] GET https://images.ctfassets.net/rbzqg6pelgqa/6ejROamw7Qk586KY5VlogB/11e37defa88c39f27c92194ce8f1fd37/whoop-50-band-woman-deadlift-training-gym.webp → 200 (239ms, 41642B)
[2026-03-22T17:15:41.327Z] GET https://images.ctfassets.net/rbzqg6pelgqa/2IAQkjZNalABk0HJmz7up1/4cf4b43f283855595edee713b6fc8d78/whoop-50-band-woman-waking-up-morning-light.webp → 200 (239ms, 35108B)
[2026-03-22T17:15:41.335Z] GET https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location → 200 (188ms, 69B)
[2026-03-22T17:15:41.527Z] GET https://cdn.cookielaw.org/scripttemplates/202503.1.0/otBannerSdk.js → 200 (161ms, 491852B)
[2026-03-22T17:15:41.698Z] GET https://cdn.cookielaw.org/consent/321e0df6-a53c-40aa-96e7-99a58d1865a5/01952a50-b4f7-7d90-ac75-08c68d97baae/en.json → pending (?ms, ?B)
[2026-03-22T17:15:41.794Z] GET https://cdn.cookielaw.org/scripttemplates/202503.1.0/assets/otFlat.json → 200 (54ms, 15369B)
[2026-03-22T17:15:41.794Z] GET https://cdn.cookielaw.org/scripttemplates/202503.1.0/assets/v2/otPcCenter.json → 200 (64ms, 64584B)
[2026-03-22T17:15:41.794Z] GET https://cdn.cookielaw.org/scripttemplates/202503.1.0/assets/otCommonStyles.css → 200 (54ms, 25157B)
[2026-03-22T17:15:41.846Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox_speed.js → 200 (185ms, 3706B)
[2026-03-22T17:15:41.869Z] GET https://cdn.cookielaw.org/logos/static/ot_guard_logo.svg → 200 (52ms, 497B)
[2026-03-22T17:15:41.873Z] GET https://cdn.cookielaw.org/logos/07fdf451-b1d6-4707-aa5a-f149e17a7bde/01971350-accf-7767-a49c-40f6749c8932/6d9b7b02-b7bb-4a14-a977-178d799b5b41/image.png → 200 (57ms, 2919B)
[2026-03-22T17:15:41.873Z] GET https://cdn.cookielaw.org/logos/static/powered_by_logo.svg → 200 (90ms, 5194B)
[2026-03-22T17:15:42.040Z] GET https://api.lightboxcdn.com/z9gd/7206db4b-ab9c-4386-85b5-d82a8940401a/www.whoop.com/jsonp/z?cb=1774199742031&callback=__dgoijejbpb0m7n → 200 (563ms, 511B)
[2026-03-22T17:15:42.040Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/user.js?cb=639076374873649745 → 200 (131ms, 17686B)
[2026-03-22T17:15:42.040Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/custom.js?cb=5481DD66BA2476BBBDA48B64E1731AC8 → 200 (134ms, 52627B)
[2026-03-22T17:15:42.040Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/main.js?cb=11F269417CC438CF09843839F630DC61 → 200 (209ms, 428571B)
[2026-03-22T17:15:42.040Z] GET https://www.lightboxcdn.com/z9g/digibox.gif?c=1774199742031&h=www.whoop.com&e=p&u=45337 → 200 (323ms, 35B)
[2026-03-22T17:15:42.261Z] GET https://www.lightboxcdn.com/static/fb_lightbox.2.1.5.css?cb=20240725 → 200 (99ms, 6013B)
[2026-03-22T17:15:42.614Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/5a651360-079d-45c7-8f3c-73b2b3f003cc/effects.js?cb=639076374825070000 → 200 (65ms, 3571B)
[2026-03-22T17:15:42.614Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/120beaab-ea7e-4a27-91b0-a68402b90a24/effects.js?cb=639076358885630000 → 200 (62ms, 3547B)
[2026-03-22T17:15:42.665Z] POST https://api2.amplitude.com/2/httpapi → pending (?ms, ?B)
[2026-03-22T17:15:42.679Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/120beaab-ea7e-4a27-91b0-a68402b90a24/breakpoints.js?cb=639076358885630000 → 200 (54ms, 42949B)
[2026-03-22T17:15:42.681Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/5a651360-079d-45c7-8f3c-73b2b3f003cc/breakpoints.js?cb=639076374825070000 → 200 (58ms, 68603B)
[2026-03-22T17:15:42.736Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/120beaab-ea7e-4a27-91b0-a68402b90a24/settings.js?cb=639076358885630000 → pending (?ms, ?B)
[2026-03-22T17:15:42.738Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox_builder.js?cb=F96ACFC6CCCE1091C48E3BD493FEDB43 → pending (?ms, ?B)
[2026-03-22T17:15:42.741Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox/5a651360-079d-45c7-8f3c-73b2b3f003cc/settings.js?cb=639076374825070000 → pending (?ms, ?B)
[2026-03-22T17:15:42.742Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/lightbox_builder.js?cb=F96ACFC6CCCE1091C48E3BD493FEDB43 → pending (?ms, ?B)
[2026-03-22T17:15:42.936Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/custom_box.js?cb=E31AE4E9BD9D72141647E36CE7B927FB → 200 (48ms, 46949B)
[2026-03-22T17:15:42.941Z] GET https://www.lightboxcdn.com/vendor/7206db4b-ab9c-4386-85b5-d82a8940401a/custom_box.js?cb=E31AE4E9BD9D72141647E36CE7B927FB → 200 (43ms, 46949B)
[2026-03-22T17:15:42.995Z] GET https://s3.lightboxcdn.com/custom_fonts/5bfeb69c-20b5-4d0a-ba6e-687e81ddae51.css?cb=639076374824117468 → 200 (107ms, 5485B)
[2026-03-22T17:15:42.995Z] GET https://s3.lightboxcdn.com/vendors/7206db4b-ab9c-4386-85b5-d82a8940401a/uploads/5598bbe9-9409-4dc8-9690-8ab613d76dc9/Frame_2085654055.png → 200 (102ms, 52092B)
[2026-03-22T17:15:43.001Z] GET https://s3.lightboxcdn.com/custom_fonts/5bfeb69c-20b5-4d0a-ba6e-687e81ddae51.css?cb=639076374824117468 → 200 (100ms, 5485B)
[2026-03-22T17:15:43.001Z] GET https://s3.lightboxcdn.com/vendors/7206db4b-ab9c-4386-85b5-d82a8940401a/uploads/5598bbe9-9409-4dc8-9690-8ab613d76dc9/Frame_2085654055.png → 200 (96ms, 52092B)
[2026-03-22T17:15:43.101Z] GET https://p.typekit.net/p.css?s=1&k=qqz5yds&ht=tk&f=139.140.173.174.175.176.25136.25137.143.144.147.148.149.150.25138.25139.156.157.161.162.163.164.25140.25141.52776.52777.52780.52781.52783.52784.52787.52788.52793.52794.52796.52799.52800.52801.52802.52806&a=134068500&app=typekit&e=css → 200 (?ms, 5B)
[2026-03-22T17:15:43.102Z] GET https://p.typekit.net/p.css?s=1&k=qqz5yds&ht=tk&f=139.140.173.174.175.176.25136.25137.143.144.147.148.149.150.25138.25139.156.157.161.162.163.164.25140.25141.52776.52777.52780.52781.52783.52784.52787.52788.52793.52794.52796.52799.52800.52801.52802.52806&a=134068500&app=typekit&e=css → 200 (?ms, 5B)
[2026-03-22T17:15:43.102Z] GET https://use.typekit.net/af/2555e1/00000000000000007735e603/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.102Z] GET https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.102Z] GET https://use.typekit.net/af/144da4/00000000000000007735e619/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.102Z] GET https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/23e139/00000000000000007735e605/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/2555e1/00000000000000007735e603/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/78aca8/00000000000000007735e60d/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/144da4/00000000000000007735e619/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i6&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:43.103Z] GET https://use.typekit.net/af/23e139/00000000000000007735e605/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3 → 200 (?ms, ?B)
[2026-03-22T17:15:53.623Z] GET https://s3.lightboxcdn.com/vendors/7206db4b-ab9c-4386-85b5-d82a8940401a/uploads/798e38bb-38b1-4cc6-b796-f861e167f9eb/Closeblack.png → 200 (63ms, 138B)
[2026-03-22T17:15:54.131Z] GET https://www.lightboxcdn.com/z9g/digibox.gif?c=1774199754126&h=www.whoop.com&e=i&u=45337&b=291585&v=empty&s=empty → 200 (33ms, 35B)
